,col1,col2,hue
72,0.19584534135191703,"c2,c5",Intracluster_l
73,0.2103289796129047,"c2,c5",Intracluster_l
74,0.19403530515743841,"c2,c5",Intracluster_l
75,0.17033759519383856,"c2,c5",Intracluster_l
76,0.26250503093809285,"c2,c5",Intracluster_l
77,0.10632673159268913,"c2,c5",Intracluster_l
78,0.09441306056776708,"c2,c5",Intracluster_l
79,0.22599416810713344,"c2,c5",Intracluster_l
80,0.20849429081364498,"c2,c5",Intracluster_l
81,0.1316755937231369,"c2,c5",Intracluster_l
82,0.2178216903370621,"c2,c5",Intracluster_l
83,0.2069984445490215,"c2,c5",Intracluster_l
84,0.26183744120084135,"c2,c5",Intracluster_l
85,0.1543984229476812,"c2,c5",Intracluster_l
86,0.10623852209750605,"c2,c5",Intracluster_l
87,0.17858589791037263,"c2,c5",Intracluster_l
88,0.16319078346691662,"c2,c5",Intracluster_l
89,0.17164574322314763,"c2,c5",Intracluster_l
90,0.14503949199697225,"c2,c5",Intracluster_l
91,0.17046844188703938,"c2,c5",Intracluster_l
92,0.1512615229744473,"c2,c5",Intracluster_l
93,0.24719728134738564,"c2,c5",Intracluster_l
94,0.23880461697401928,"c2,c5",Intracluster_l
95,0.2376442399471868,"c2,c5",Intracluster_l
96,0.18848665725540112,"c2,c5",Intracluster_l
97,0.13361016566379202,"c2,c5",Intracluster_l
98,0.19031153686627497,"c2,c5",Intracluster_l
99,0.17634988453499334,"c2,c5",Intracluster_l
100,0.22631820236791445,"c2,c5",Intracluster_l
101,0.21740040315730316,"c2,c5",Intracluster_l
102,0.15811781642008996,"c2,c5",Intracluster_l
103,0.20195765811086755,"c2,c5",Intracluster_l
104,0.24353489010576793,"c2,c5",Intracluster_l
105,0.17619447131419916,"c2,c5",Intracluster_l
106,0.17760066533713206,"c2,c5",Intracluster_l
107,0.1468496540634311,"c2,c5",Intracluster_l
108,0.2063593856249502,"c2,c5",Intracluster_l
109,0.17597824170246615,"c2,c5",Intracluster_l
110,0.15639350678183106,"c2,c5",Intracluster_l
111,0.18212231554563213,"c2,c5",Intracluster_l
112,0.1517068068486295,"c2,c5",Intracluster_l
113,0.13420569718811073,"c2,c5",Intracluster_l
114,0.19106147969608608,"c2,c5",Intracluster_l
115,0.21888988294725908,"c2,c5",Intracluster_l
116,0.19271006638868385,"c2,c5",Intracluster_l
117,0.1939146063026909,"c2,c5",Intracluster_l
118,0.23383729110490462,"c2,c5",Intracluster_l
119,0.21490067847114952,"c2,c5",Intracluster_l
120,0.17016650634245822,"c2,c5",Intracluster_l
121,0.198951605383548,"c2,c5",Intracluster_l
122,0.14699144895266447,"c2,c5",Intracluster_l
123,0.2342403869675801,"c2,c5",Intracluster_l
124,0.14676346063293588,"c2,c5",Intracluster_l
125,0.18273322844548684,"c2,c5",Intracluster_l
126,0.1782651739394794,"c2,c5",Intracluster_l
127,0.17791558559033302,"c2,c5",Intracluster_l
128,0.19327370611261946,"c2,c5",Intracluster_l
129,0.19386677718876894,"c2,c5",Intracluster_l
130,0.1695842351064972,"c2,c5",Intracluster_l
131,0.1664843950897924,"c2,c5",Intracluster_l
132,0.11348219846543196,"c2,c5",Intracluster_l
133,0.20302674629871806,"c2,c5",Intracluster_l
134,0.1597568607069874,"c2,c5",Intracluster_l
135,0.19833709280451453,"c2,c5",Intracluster_l
136,0.16087852223654256,"c2,c5",Intracluster_l
137,0.15711773452984096,"c2,c5",Intracluster_l
138,0.1788209821744374,"c2,c5",Intracluster_l
139,0.21729534304984618,"c2,c5",Intracluster_l
140,0.164286753997005,"c2,c5",Intracluster_l
141,0.18666194804983705,"c2,c5",Intracluster_l
142,0.18800484764272643,"c2,c5",Intracluster_l
143,0.18760989982802206,"c2,c5",Intracluster_l
144,0.16953144923484903,"c2,c5",Intracluster_l
145,0.17787640982690914,"c2,c5",Intracluster_l
146,0.24257253878475393,"c2,c5",Intracluster_l
147,0.23523158808064326,"c2,c5",Intracluster_l
148,0.15855606442880607,"c2,c5",Intracluster_l
149,0.1373849166232647,"c2,c5",Intracluster_l
150,0.16371590077374049,"c2,c5",Intracluster_l
151,0.19913459569769237,"c2,c5",Intracluster_l
152,0.24029762588319972,"c2,c5",Intracluster_l
153,0.19560257466987876,"c2,c5",Intracluster_l
154,0.15992523546438997,"c2,c5",Intracluster_l
155,0.2541777221267536,"c2,c5",Intracluster_l
156,0.1718327916641271,"c2,c5",Intracluster_l
157,0.12083059127997792,"c2,c5",Intracluster_l
158,0.18707328687509192,"c2,c5",Intracluster_l
159,0.1564073029037497,"c2,c5",Intracluster_l
160,0.18907541142982937,"c2,c5",Intracluster_l
161,0.19382736884582824,"c2,c5",Intracluster_l
162,0.20135348488282379,"c2,c5",Intracluster_l
163,0.14101079924469467,"c2,c5",Intracluster_l
164,0.2574521973988323,"c2,c5",Intracluster_l
165,0.17844604530129468,"c2,c5",Intracluster_l
166,0.21017531865745512,"c2,c5",Intracluster_l
167,0.15826469605224308,"c2,c5",Intracluster_l
168,0.12534873127590238,"c2,c5",Intracluster_l
169,0.12691166888495617,"c2,c5",Intracluster_l
170,0.1712844405399111,"c2,c5",Intracluster_l
171,0.18094476046914212,"c2,c5",Intracluster_l
172,0.17258991195211892,"c2,c5",Intracluster_l
173,0.15520497107596073,"c2,c5",Intracluster_l
174,0.27818170658438623,"c2,c5",Intracluster_l
175,0.1863277212934584,"c2,c5",Intracluster_l
176,0.20892026552950052,"c2,c5",Intracluster_l
177,0.21138473672830246,"c2,c5",Intracluster_l
178,0.14729712293101568,"c2,c5",Intracluster_l
179,0.1918354331781806,"c2,c5",Intracluster_l
180,0.251892107979592,"c2,c5",Intracluster_l
181,0.13430523023653587,"c2,c5",Intracluster_l
182,0.2147235701671076,"c2,c5",Intracluster_l
183,0.1521184984031846,"c2,c5",Intracluster_l
184,0.1253568742144401,"c2,c5",Intracluster_l
185,0.13291713416386916,"c2,c5",Intracluster_l
186,0.1563133465849851,"c2,c5",Intracluster_l
187,0.14141171617240555,"c2,c5",Intracluster_l
188,0.13959859360671692,"c2,c5",Intracluster_l
189,0.17119427743634283,"c2,c5",Intracluster_l
190,0.1720628246772457,"c2,c5",Intracluster_l
191,0.1687954729537742,"c2,c5",Intracluster_l
192,0.16118734143719168,"c2,c5",Intracluster_l
193,0.22051005889672445,"c2,c5",Intracluster_l
194,0.16667371156544922,"c2,c5",Intracluster_l
195,0.14322986844709157,"c2,c5",Intracluster_l
196,0.1767288390764097,"c2,c5",Intracluster_l
197,0.18722095661616467,"c2,c5",Intracluster_l
198,0.18662767466261732,"c2,c5",Intracluster_l
199,0.22552993275333197,"c2,c5",Intracluster_l
200,0.18300521632602915,"c2,c5",Intracluster_l
201,0.20205081030695637,"c2,c5",Intracluster_l
202,0.1833077698176949,"c2,c5",Intracluster_l
203,0.22572133357279167,"c2,c5",Intracluster_l
204,0.1863073669959797,"c2,c5",Intracluster_l
205,0.1757448691837224,"c2,c5",Intracluster_l
206,0.20310673473900634,"c2,c5",Intracluster_l
207,0.21700133062610696,"c2,c5",Intracluster_l
208,0.21206157581988969,"c2,c5",Intracluster_l
209,0.14563507243253693,"c2,c5",Intracluster_l
210,0.10940812601034931,"c2,c5",Intracluster_l
211,0.16213526487188668,"c2,c5",Intracluster_l
212,0.19202490108554754,"c2,c5",Intracluster_l
213,0.20656103197999431,"c2,c5",Intracluster_l
214,0.1433335822240944,"c2,c5",Intracluster_l
215,0.16721840186746728,"c2,c5",Intracluster_l
216,0.21147371841760282,"c2,c5",Intracluster_l
217,0.12751458856987075,"c2,c5",Intracluster_l
218,0.25151712005655513,"c2,c5",Intracluster_l
219,0.11910567289357986,"c2,c5",Intracluster_l
220,0.23531493675981582,"c2,c5",Intracluster_l
221,0.19772817672061377,"c2,c5",Intracluster_l
222,0.24596321491305884,"c2,c5",Intracluster_l
223,0.2091613727664229,"c2,c5",Intracluster_l
224,0.13065528156962886,"c2,c5",Intracluster_l
225,0.18651021785595068,"c2,c5",Intracluster_l
226,0.13876593047188457,"c2,c5",Intracluster_l
227,0.19929538821990073,"c2,c5",Intracluster_l
228,0.20176987649793315,"c2,c5",Intracluster_l
229,0.21093031501501264,"c2,c5",Intracluster_l
230,0.17337063255063845,"c2,c5",Intracluster_l
231,0.15918381846289076,"c2,c5",Intracluster_l
232,0.188831343794245,"c2,c5",Intracluster_l
233,0.15154131175108362,"c2,c5",Intracluster_l
234,0.14854364197996062,"c2,c5",Intracluster_l
235,0.1301240753609313,"c2,c5",Intracluster_l
236,0.1253037083561229,"c2,c5",Intracluster_l
237,0.15438354317302488,"c2,c5",Intracluster_l
238,0.16509596305309382,"c2,c5",Intracluster_l
239,0.18513284441619382,"c2,c5",Intracluster_l
240,0.19097547456183175,"c2,c5",Intracluster_l
241,0.1603512787982898,"c2,c5",Intracluster_l
242,0.17692997517996248,"c2,c5",Intracluster_l
243,0.12930986538828015,"c2,c5",Intracluster_l
244,0.2252720767092837,"c2,c5",Intracluster_l
245,0.15231816552069855,"c2,c5",Intracluster_l
246,0.1734352530330972,"c2,c5",Intracluster_l
247,0.23662460285747236,"c2,c5",Intracluster_l
248,0.1646584034100044,"c2,c5",Intracluster_l
249,0.2200275370579187,"c2,c5",Intracluster_l
250,0.19706383762907462,"c2,c5",Intracluster_l
251,0.1827448421150617,"c2,c5",Intracluster_l
252,0.2143871002713658,"c2,c5",Intracluster_l
253,0.16048636173894432,"c2,c5",Intracluster_l
254,0.19581997180857078,"c2,c5",Intracluster_l
255,0.21625742119230495,"c2,c5",Intracluster_l
256,0.1944015193568516,"c2,c5",Intracluster_l
257,0.17776351963036946,"c2,c5",Intracluster_l
258,0.19574554947533207,"c2,c5",Intracluster_l
259,0.1856863551753313,"c2,c5",Intracluster_l
260,0.16671906914744858,"c2,c5",Intracluster_l
261,0.20842848180370768,"c2,c5",Intracluster_l
262,0.2451404243955315,"c2,c5",Intracluster_l
263,0.1895138183123479,"c2,c5",Intracluster_l
264,0.16507806023980331,"c2,c5",Intracluster_l
265,0.18149247300111457,"c2,c5",Intracluster_l
266,0.1278203861500711,"c2,c5",Intracluster_l
267,0.1323144218095255,"c2,c5",Intracluster_l
268,0.1325964426170975,"c2,c5",Intracluster_l
269,0.12112508377401243,"c2,c5",Intracluster_l
270,0.23199859629269792,"c2,c5",Intracluster_l
271,0.17498639463741275,"c2,c5",Intracluster_l
272,0.21509971977019066,"c2,c5",Intracluster_l
273,0.21383233403615423,"c2,c5",Intracluster_l
274,0.11916935629608173,"c2,c5",Intracluster_l
275,0.19027964064223102,"c2,c5",Intracluster_l
276,0.1762103699363315,"c2,c5",Intracluster_l
277,0.21927618844696786,"c2,c5",Intracluster_l
278,0.12586405183766466,"c2,c5",Intracluster_l
279,0.19909583947580164,"c2,c5",Intracluster_l
280,0.1991007993586269,"c2,c5",Intracluster_l
281,0.1554799380990036,"c2,c5",Intracluster_l
282,0.24093141311275781,"c2,c5",Intracluster_l
283,0.23746701642059104,"c2,c5",Intracluster_l
284,0.1739159263548865,"c2,c5",Intracluster_l
285,0.17713516930253698,"c2,c5",Intracluster_l
286,0.17929896800601597,"c2,c5",Intracluster_l
287,0.21701927767042525,"c2,c5",Intracluster_l
288,0.16082485404413263,"c2,c5",Intracluster_l
289,0.12636404546652055,"c2,c5",Intracluster_l
290,0.1821524289445883,"c2,c5",Intracluster_l
291,0.22666991213916474,"c2,c5",Intracluster_l
292,0.16677435401996663,"c2,c5",Intracluster_l
293,0.2168441688177894,"c2,c5",Intracluster_l
294,0.1625897409612401,"c2,c5",Intracluster_l
295,0.14312152991300783,"c2,c5",Intracluster_l
296,0.23588908355076482,"c2,c5",Intracluster_l
297,0.16178768611890373,"c2,c5",Intracluster_l
298,0.12595957709062222,"c2,c5",Intracluster_l
299,0.15165016153048955,"c2,c5",Intracluster_l
300,0.1889181469065393,"c2,c5",Intracluster_l
301,0.20713915508133438,"c2,c5",Intracluster_l
302,0.1776697334891194,"c2,c5",Intracluster_l
303,0.16835892763318286,"c2,c5",Intracluster_l
304,0.10479461867052442,"c2,c5",Intracluster_l
305,0.19283136148274346,"c2,c5",Intracluster_l
306,0.19194723348966786,"c2,c5",Intracluster_l
307,0.15573932097856302,"c2,c5",Intracluster_l
308,0.1994396272315296,"c2,c5",Intracluster_l
309,0.19042605847939853,"c2,c5",Intracluster_l
310,0.10162215618811005,"c2,c5",Intracluster_l
311,0.15377168657809787,"c2,c5",Intracluster_l
312,0.16311383957554237,"c2,c5",Intracluster_l
313,0.2656293785063162,"c2,c5",Intracluster_l
314,0.1347175503679435,"c2,c5",Intracluster_l
315,0.13418051167590922,"c2,c5",Intracluster_l
316,0.2664214121195241,"c2,c5",Intracluster_l
317,0.21081134034429316,"c2,c5",Intracluster_l
318,0.2922986674251526,"c2,c5",Intracluster_l
319,0.13929675195086297,"c2,c5",Intracluster_l
320,0.24653260280818168,"c2,c5",Intracluster_l
321,0.18362735621281623,"c2,c5",Intracluster_l
322,0.19311995401114485,"c2,c5",Intracluster_l
323,0.23997858134841407,"c2,c5",Intracluster_l
324,0.1412825117322863,"c2,c5",Intracluster_l
325,0.20561601150070205,"c2,c5",Intracluster_l
326,0.18597667004209714,"c2,c5",Intracluster_l
327,0.19962048923211403,"c2,c5",Intracluster_l
328,0.18893037557130762,"c2,c5",Intracluster_l
329,0.2168649794569931,"c2,c5",Intracluster_l
330,0.19701762886144955,"c2,c5",Intracluster_l
331,0.21701931866543434,"c2,c5",Intracluster_l
332,0.21681230325234585,"c2,c5",Intracluster_l
333,0.11664441263394384,"c2,c5",Intracluster_l
334,0.2121538344018554,"c2,c5",Intracluster_l
335,0.1308616690942603,"c2,c5",Intracluster_l
336,0.11529875408752396,"c2,c5",Intracluster_l
337,0.2434025792760735,"c2,c5",Intracluster_l
338,0.1987658051956461,"c2,c5",Intracluster_l
339,0.23310218673872068,"c2,c5",Intracluster_l
340,0.19632483335495649,"c2,c5",Intracluster_l
341,0.11260143781143939,"c2,c5",Intracluster_l
342,0.20092735846411325,"c2,c5",Intracluster_l
343,0.23862419679617047,"c2,c5",Intracluster_l
344,0.2178415277315192,"c2,c5",Intracluster_l
345,0.17760222471416706,"c2,c5",Intracluster_l
346,0.1408848932293022,"c2,c5",Intracluster_l
347,0.22852607343220005,"c2,c5",Intracluster_l
348,0.1342289862164586,"c2,c5",Intracluster_l
349,0.24443473206391847,"c2,c5",Intracluster_l
350,0.16549114162789422,"c2,c5",Intracluster_l
351,0.1786652432115077,"c2,c5",Intracluster_l
352,0.12905549634440178,"c2,c5",Intracluster_l
353,0.13358583853182837,"c2,c5",Intracluster_l
354,0.18361434562696746,"c2,c5",Intracluster_l
355,0.21107760569308034,"c2,c5",Intracluster_l
356,0.1605640966402681,"c2,c5",Intracluster_l
357,0.2262432484449511,"c2,c5",Intracluster_l
358,0.18160651422764082,"c2,c5",Intracluster_l
359,0.15413193154882476,"c2,c5",Intracluster_l
360,0.18226974640061683,"c2,c5",Intracluster_l
361,0.18543743703661464,"c2,c5",Intracluster_l
362,0.1763281909195169,"c2,c5",Intracluster_l
363,0.17462789311847063,"c2,c5",Intracluster_l
364,0.17355581738043757,"c2,c5",Intracluster_l
365,0.1511726691527582,"c2,c5",Intracluster_l
366,0.1970831080813951,"c2,c5",Intracluster_l
367,0.2315398451834847,"c2,c5",Intracluster_l
368,0.16308641171252228,"c2,c5",Intracluster_l
369,0.1665460874232472,"c2,c5",Intracluster_l
370,0.18806233942503164,"c2,c5",Intracluster_l
371,0.2071327852666801,"c2,c5",Intracluster_l
372,0.15127732942030683,"c2,c5",Intracluster_l
373,0.19637399930060184,"c2,c5",Intracluster_l
374,0.21220434332745713,"c2,c5",Intracluster_l
375,0.24938382605082357,"c2,c5",Intracluster_l
376,0.18895123223855861,"c2,c5",Intracluster_l
377,0.14450590135835192,"c2,c5",Intracluster_l
378,0.22997780036113596,"c2,c5",Intracluster_l
379,0.2350847128512005,"c2,c5",Intracluster_l
380,0.2515784007386455,"c2,c5",Intracluster_l
381,0.18680459292696355,"c2,c5",Intracluster_l
382,0.19275232062603898,"c2,c5",Intracluster_l
383,0.1647830365230238,"c2,c5",Intracluster_l
384,0.20583977228629097,"c2,c5",Intracluster_l
385,0.22511624789237422,"c2,c5",Intracluster_l
386,0.22096723850102312,"c2,c5",Intracluster_l
387,0.23344619262850896,"c2,c5",Intracluster_l
388,0.1448708032033589,"c2,c5",Intracluster_l
389,0.21147115128522917,"c2,c5",Intracluster_l
390,0.14650216637786417,"c2,c5",Intracluster_l
391,0.28404651491924393,"c2,c5",Intracluster_l
392,0.14677969996456502,"c2,c5",Intracluster_l
393,0.12845984501182572,"c2,c5",Intracluster_l
394,0.19537482642106155,"c2,c5",Intracluster_l
395,0.23538476833290567,"c2,c5",Intracluster_l
396,0.2669977871225107,"c2,c5",Intracluster_l
397,0.159964851145931,"c2,c5",Intracluster_l
398,0.19346578045311405,"c2,c5",Intracluster_l
399,0.19820685150694295,"c2,c5",Intracluster_l
400,0.18476258154559103,"c2,c5",Intracluster_l
401,0.18438558658930013,"c2,c5",Intracluster_l
402,0.19702478596443634,"c2,c5",Intracluster_l
403,0.2777431000080032,"c2,c5",Intracluster_l
404,0.08881205407521804,"c2,c5",Intracluster_l
405,0.20514367726797034,"c2,c5",Intracluster_l
406,0.22380766489121495,"c2,c5",Intracluster_l
407,0.21100024885104263,"c2,c5",Intracluster_l
408,0.2913595077790833,"c2,c5",Intracluster_l
409,0.18131561498396442,"c2,c5",Intracluster_l
410,0.1215926141983054,"c2,c5",Intracluster_l
411,0.34606806937223733,"c2,c5",Intracluster_l
412,0.25575692662240695,"c2,c5",Intracluster_l
413,0.2778112837892324,"c2,c5",Intracluster_l
414,0.2142390519394176,"c2,c5",Intracluster_l
415,0.2859757112602593,"c2,c5",Intracluster_l
416,0.18231168111413482,"c2,c5",Intracluster_l
417,0.2394689846426674,"c2,c5",Intracluster_l
418,0.27093239843433525,"c2,c5",Intracluster_l
419,0.15929789471384703,"c2,c5",Intracluster_l
420,0.18077912006975577,"c2,c5",Intracluster_l
421,0.24972950999335114,"c2,c5",Intracluster_l
422,0.1439102468672392,"c2,c5",Intracluster_l
423,0.2880845068585456,"c2,c5",Intracluster_l
424,0.20242366115163785,"c2,c5",Intracluster_l
425,0.18801640048416518,"c2,c5",Intracluster_l
426,0.23019621171437346,"c2,c5",Intracluster_l
427,0.24450924902718357,"c2,c5",Intracluster_l
428,0.2177847696875726,"c2,c5",Intracluster_l
429,0.26048534260640105,"c2,c5",Intracluster_l
430,0.2422011024751588,"c2,c5",Intracluster_l
431,0.21519422010195746,"c2,c5",Intracluster_l
432,0.2882664983944718,"c2,c5",Intracluster_l
433,0.23787984487126418,"c2,c5",Intracluster_l
434,0.28218204858876744,"c2,c5",Intracluster_l
435,0.2711956023155103,"c2,c5",Intracluster_l
436,0.21308755526347273,"c2,c5",Intracluster_l
437,0.17957756997236585,"c2,c5",Intracluster_l
438,0.2658207238186735,"c2,c5",Intracluster_l
439,0.27564047493069993,"c2,c5",Intracluster_l
440,0.2836450087244201,"c2,c5",Intracluster_l
441,0.1597298264042839,"c2,c5",Intracluster_l
442,0.252351368405146,"c2,c5",Intracluster_l
443,0.16365260420034264,"c2,c5",Intracluster_l
444,0.2882687275026265,"c2,c5",Intracluster_l
445,0.18108162199204061,"c2,c5",Intracluster_l
446,0.08957838291981113,"c2,c5",Intracluster_l
447,0.11338715354348285,"c2,c5",Intracluster_l
448,0.19618355733183737,"c2,c5",Intracluster_l
449,0.19197229345709332,"c2,c5",Intracluster_l
450,0.29652005467171144,"c2,c5",Intracluster_l
451,0.15387269889441224,"c2,c5",Intracluster_l
452,0.2854771585685927,"c2,c5",Intracluster_l
453,0.1785882697158047,"c2,c5",Intracluster_l
454,0.27212028442200387,"c2,c5",Intracluster_l
455,0.2155591735064935,"c2,c5",Intracluster_l
456,0.17421596034872383,"c2,c5",Intracluster_l
457,0.15992975420113675,"c2,c5",Intracluster_l
458,0.20156644143909197,"c2,c5",Intracluster_l
459,0.21913005995091725,"c2,c5",Intracluster_l
460,0.15075664161797786,"c2,c5",Intracluster_l
461,0.17989374048043774,"c2,c5",Intracluster_l
462,0.28751314468997735,"c2,c5",Intracluster_l
463,0.1475333930394595,"c2,c5",Intracluster_l
464,0.16102278380212795,"c2,c5",Intracluster_l
465,0.24397597020794787,"c2,c5",Intracluster_l
466,0.20355405199158863,"c2,c5",Intracluster_l
467,0.17026505686369242,"c2,c5",Intracluster_l
468,0.28718246219975385,"c2,c5",Intracluster_l
469,0.24572461307163998,"c2,c5",Intracluster_l
470,0.31969576786369236,"c2,c5",Intracluster_l
471,0.2512183537514235,"c2,c5",Intracluster_l
472,0.15399244763146436,"c2,c5",Intracluster_l
473,0.2196421781262346,"c2,c5",Intracluster_l
474,0.25427372669854215,"c2,c5",Intracluster_l
475,0.26790862270085014,"c2,c5",Intracluster_l
476,0.18200760429643995,"c2,c5",Intracluster_l
477,0.20794623660222336,"c2,c5",Intracluster_l
478,0.23144166892729442,"c2,c5",Intracluster_l
479,0.28405545208690663,"c2,c5",Intracluster_l
480,0.262771139445742,"c2,c5",Intracluster_l
481,0.30169654519799866,"c2,c5",Intracluster_l
482,0.2715322079168237,"c2,c5",Intracluster_l
483,0.1866907040459707,"c2,c5",Intracluster_l
484,0.2929325687140215,"c2,c5",Intracluster_l
485,0.25783124915877204,"c2,c5",Intracluster_l
486,0.1925902797828736,"c2,c5",Intracluster_l
487,0.10952830548798262,"c2,c5",Intracluster_l
488,0.11151866093363283,"c2,c5",Intracluster_l
489,0.17997992022858833,"c2,c5",Intracluster_l
490,0.2401561056367261,"c2,c5",Intracluster_l
491,0.12606493280943265,"c2,c5",Intracluster_l
492,0.11121486470255236,"c2,c5",Intracluster_l
493,0.11253835660816805,"c2,c5",Intracluster_l
494,0.18977991743937261,"c2,c5",Intracluster_l
495,0.18099588996955637,"c2,c5",Intracluster_l
496,0.19198917990622738,"c2,c5",Intracluster_l
497,0.2449067067764735,"c2,c5",Intracluster_l
498,0.12662906427370732,"c2,c5",Intracluster_l
499,0.17631759587601378,"c2,c5",Intracluster_l
500,0.22693601382520648,"c2,c5",Intracluster_l
501,0.1896557314658753,"c2,c5",Intracluster_l
502,0.28246981470823446,"c2,c5",Intracluster_l
503,0.06875748905077979,"c2,c5",Intracluster_l
504,0.1372331396878494,"c2,c5",Intracluster_l
505,0.29158522097028566,"c2,c5",Intracluster_l
506,0.1895841251552714,"c2,c5",Intracluster_l
507,0.23709997269874136,"c2,c5",Intracluster_l
508,0.13190715502804828,"c2,c5",Intracluster_l
509,0.2732130262737396,"c2,c5",Intracluster_l
510,0.19279403873564818,"c2,c5",Intracluster_l
511,0.2340912308174973,"c2,c5",Intracluster_l
512,0.23137614792144517,"c2,c5",Intracluster_l
513,0.11330915449077253,"c2,c5",Intracluster_l
514,0.09734626867885197,"c2,c5",Intracluster_l
515,0.22177984252224714,"c2,c5",Intracluster_l
516,0.1632225462776101,"c2,c5",Intracluster_l
517,0.23738606473303536,"c2,c5",Intracluster_l
518,0.20719206355075478,"c2,c5",Intracluster_l
519,0.1932046076489751,"c2,c5",Intracluster_l
520,0.23651948714535362,"c2,c5",Intracluster_l
521,0.27010487552695256,"c2,c5",Intracluster_l
522,0.16435446315440397,"c2,c5",Intracluster_l
523,0.22850506125695916,"c2,c5",Intracluster_l
524,0.18262339544755202,"c2,c5",Intracluster_l
525,0.16462461963149355,"c2,c5",Intracluster_l
526,0.2522052622268268,"c2,c5",Intracluster_l
527,0.18873762032075658,"c2,c5",Intracluster_l
528,0.299764904312455,"c2,c5",Intracluster_l
529,0.23666528397460354,"c2,c5",Intracluster_l
530,0.15863422354603723,"c2,c5",Intracluster_l
531,0.16381900394044832,"c2,c5",Intracluster_l
532,0.18793835280636892,"c2,c5",Intracluster_l
533,0.2558252155221764,"c2,c5",Intracluster_l
534,0.23331683630893718,"c2,c5",Intracluster_l
535,0.14730010721258918,"c2,c5",Intracluster_l
536,0.20457960526983565,"c2,c5",Intracluster_l
537,0.1805878833938639,"c2,c5",Intracluster_l
