,HLAA0201,HLAA2403,HLAA3201,HLAB0702,HLAB3901,HLAB1517,HLAC0602,HLAC1402,HLAC1502
0,0.8585148852420186,0.8130295452832128,0.8851622616283568,0.9690609128352836,0.9421486596775618,0.8559700286783312,0.9289184484576518,0.9635369322254829,0.9013060583073859
1,0.9628030860857962,0.9735008924745459,0.7725227941586411,0.9059982005284243,0.7238166524539066,0.7227989985555235,0.9370853915731332,0.7995780792808312,0.7615850312284994
2,0.9834973936460831,0.968764472670836,0.9603004801118699,0.9840176295498524,0.8248020252766369,0.8521309598724712,0.920940547122853,0.8747240625445307,0.938917711759377
3,0.9636493826493603,0.886843746428663,0.8277699214820782,0.8518525786172685,0.8197380610753544,0.93829216330862,0.9353794044441047,0.8906686090606041,0.9405066228521574
4,0.9846793631869248,0.7377282576629145,0.6897894047291169,0.9329311174188388,0.9537182265461823,0.9326601457814314,0.8930419782055893,0.873114641813647,0.9360110832009677
5,0.9651338885734667,0.9570033376341202,-0.3632495193599639,0.9605654208555721,0.930566922443751,0.8898508618824246,0.9096081891233353,0.8513308364106389,0.8937923465750294
6,0.984356574188455,0.9374112965443447,0.6729739959009544,0.9895425437802776,0.884703405073647,0.5845303851593823,0.9049599582294962,0.9433526286980749,0.7511807715317096
7,0.9714134102413172,0.9041791853331586,0.9624260684379432,0.7371746438617327,0.7544430846784665,0.8315993637648468,0.9769481106611644,0.834492467469773,0.7779911555453332
8,0.9737139239774345,0.9438480004360387,0.9163139526012657,0.6407500108872834,0.7725961093885662,0.9564709214455083,0.9525637360348541,0.8569345207465944,0.7907093547460234
9,0.9844767216635708,0.9856472189493317,0.9712810324297831,0.870403260069868,0.7012032071852966,0.9410917486202782,0.5587255565592943,0.9064322088327161,0.9385377403608869
10,0.9514165880094032,0.9479548682393055,0.9533927658565641,0.8373467664974564,0.7933209159983895,0.8844980906898979,0.8288719084978451,0.8359055860273075,0.7520412946550935
11,0.9604612269758881,0.9829700652248164,0.8833140093190165,0.8668190372591726,0.9570895512242715,0.963220077091993,0.6697395702026966,0.9344966472416413,0.9161548489369211
12,0.9700303190097146,0.7996278391650523,0.9216345880194071,0.879904486321061,0.8366787141259173,0.9188916514840205,0.8980882597661688,0.842013781335333,0.9638561932827874
13,0.9590034198754612,0.86303189134877,0.44867830738773923,0.7496128546386754,0.9025448748070952,0.9074162551386458,0.3324587659908899,0.8516958674193039,0.7355952822516867
14,0.9566690379733075,0.8805970606356277,0.9712209756881339,0.9145102730968826,0.863058119088196,0.8725761157834314,0.6337496117702638,0.9389860302664003,0.8190622995213689
15,0.7926543183706481,0.8310734843514074,0.9309455019254069,0.8770358655127356,0.9421287675450432,0.19535578224901534,0.944639186793703,0.9134680347541723,0.9418925484909717
16,0.9538180074053247,0.995600296491588,0.8489630787253555,0.7512836144880374,0.9439092116908936,0.5531429672886892,0.3106622844288515,0.9231040931462946,0.9566374550183279
17,0.8944249041127964,0.8263470757868558,0.6778889231975594,0.7933457227669303,0.9110676938465102,0.9215279535198025,0.794177490439272,0.9201379816142956,0.8031984846807272
18,0.9483273516470192,-0.01522818220200763,0.7684413319880503,0.8285968449146871,0.7736457851074067,0.782939508756908,0.6943969434780605,0.8483629225996905,0.9521830781356192
19,0.928549501141736,0.8277738826056611,0.9419023244058198,0.48094679674347696,0.901464000557468,0.8579064405413522,0.6968994273617622,0.9423359464985412,0.8651677232311239
20,0.9616092809615299,0.8444579990443034,0.9882537953656959,0.9468248554660732,0.8515545583213316,0.9042186764580254,0.7330936749415226,0.9489514643799617,0.6573221819669048
21,0.9015991656363341,0.9520990871495263,0.7887321979467219,0.8482830504870216,0.9247667646358336,0.9640881864079477,0.4871726897807686,0.9322453271080736,0.6478441835666717
22,0.9014548405294531,0.7178959242059669,0.8434440139855834,0.9955813681835509,0.8760709261686982,0.9348489716072576,0.6779453618527901,0.9655731803054934,0.9450993079232289
23,0.9710184710752854,0.3709064426652157,0.8892415504445579,0.8937341956227137,0.918711356743081,0.7180215788966444,0.9845314921644348,0.8114952653835411,0.9240163228109276
24,0.8866364017673216,0.8592112596868576,0.9558525270534739,0.7955544725520286,0.488348821842947,0.8002327142873883,0.9429636495052112,0.9605850598486108,0.8744176281620855
25,0.9708094267461882,0.9720182762371101,0.9316097195198901,0.4014047797093325,0.9380304590911219,0.8916033646521122,0.9635306788604353,0.6612444028599406,0.8369418771747513
26,0.9425257635821119,0.8999045839467659,0.3870006714936818,0.9948182032963828,0.6621147177494795,0.7810163095411776,0.7641104901598068,0.7527596416955079,0.8210960841616035
27,0.9662707535474583,0.923406600369879,0.7026486329103574,0.9955358846028,0.9253664528013603,0.8772731679879708,0.8705317999324911,0.9142773531895594,0.8800107467150559
